client : consumer11 , topic: result01 , partition: 0 , offset = 0, key = phone, value = OrderItem [itemName=iphone, quantity=3, windowStart=1478818805000, windowEnd=1478822405000, category=phone, price=5388.88, total=16166.64], timestamp = 1478818805000 
client : consumer11 , topic: result01 , partition: 0 , offset = 988, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820100000, windowEnd=1478823700000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820100000 
client : consumer11 , topic: result01 , partition: 0 , offset = 989, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820105000, windowEnd=1478823705000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820105000 
client : consumer11 , topic: result01 , partition: 0 , offset = 990, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820110000, windowEnd=1478823710000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820110000 
client : consumer11 , topic: result01 , partition: 0 , offset = 991, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820115000, windowEnd=1478823715000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820115000 
client : consumer11 , topic: result01 , partition: 0 , offset = 992, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820120000, windowEnd=1478823720000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820120000 
client : consumer11 , topic: result01 , partition: 0 , offset = 993, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820125000, windowEnd=1478823725000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820125000 
client : consumer11 , topic: result01 , partition: 0 , offset = 994, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820130000, windowEnd=1478823730000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820130000 
client : consumer11 , topic: result01 , partition: 0 , offset = 995, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820135000, windowEnd=1478823735000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820135000 
client : consumer11 , topic: result01 , partition: 0 , offset = 996, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820140000, windowEnd=1478823740000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820140000 
client : consumer11 , topic: result01 , partition: 0 , offset = 997, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820145000, windowEnd=1478823745000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820145000 
client : consumer11 , topic: result01 , partition: 0 , offset = 998, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820150000, windowEnd=1478823750000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820150000 
client : consumer11 , topic: result01 , partition: 0 , offset = 999, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820155000, windowEnd=1478823755000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820155000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1000, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820160000, windowEnd=1478823760000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820160000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1001, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820165000, windowEnd=1478823765000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820165000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1002, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820170000, windowEnd=1478823770000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820170000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1003, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820175000, windowEnd=1478823775000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820175000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1004, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820180000, windowEnd=1478823780000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820180000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1005, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820185000, windowEnd=1478823785000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820185000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1006, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820190000, windowEnd=1478823790000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820190000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1007, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820195000, windowEnd=1478823795000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820195000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1008, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820200000, windowEnd=1478823800000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820200000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1009, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820205000, windowEnd=1478823805000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820205000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1010, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820210000, windowEnd=1478823810000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820210000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1011, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820215000, windowEnd=1478823815000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820215000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1012, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820220000, windowEnd=1478823820000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820220000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1013, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820225000, windowEnd=1478823825000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820225000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1014, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820230000, windowEnd=1478823830000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820230000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1015, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820235000, windowEnd=1478823835000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820235000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1016, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820240000, windowEnd=1478823840000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820240000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1017, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820245000, windowEnd=1478823845000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820245000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1018, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820250000, windowEnd=1478823850000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820250000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1019, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820255000, windowEnd=1478823855000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820255000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1020, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820260000, windowEnd=1478823860000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820260000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1021, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820265000, windowEnd=1478823865000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820265000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1022, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820270000, windowEnd=1478823870000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820270000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1023, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820275000, windowEnd=1478823875000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820275000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1024, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820280000, windowEnd=1478823880000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820280000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1025, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820285000, windowEnd=1478823885000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820285000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1026, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820290000, windowEnd=1478823890000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820290000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1027, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820295000, windowEnd=1478823895000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820295000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1028, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820300000, windowEnd=1478823900000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820300000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1029, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820305000, windowEnd=1478823905000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820305000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1030, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820310000, windowEnd=1478823910000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820310000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1031, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820315000, windowEnd=1478823915000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820315000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1032, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820320000, windowEnd=1478823920000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820320000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1033, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820325000, windowEnd=1478823925000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820325000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1034, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820330000, windowEnd=1478823930000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820330000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1035, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820335000, windowEnd=1478823935000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820335000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1036, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820340000, windowEnd=1478823940000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820340000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1037, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820345000, windowEnd=1478823945000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820345000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1038, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820350000, windowEnd=1478823950000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820350000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1039, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820355000, windowEnd=1478823955000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820355000 
client : consumer11 , topic: result01 , partition: 0 , offset = 1040, key = pad, value = OrderItem [itemName=ipad, quantity=13, windowStart=1478820360000, windowEnd=1478823960000, category=pad, price=4888.88, total=63555.44], timestamp = 1478820360000 
